"['5/12/14', '5/11/14']","[-0.029083361849188805, 0.13577765226364136, 0.039342835545539856, 0.18002110719680786, -0.22656375169754028]"
"['5/13/14', '5/12/14']","[-0.23596957325935364, 0.40954726934432983, 0.06037111580371857, -0.19657672941684723, -0.16672101616859436]"
"['5/14/14', '5/13/14']","[0.00867118127644062, 0.13102690875530243, 0.06430301070213318, 0.10159926861524582, -0.17168375849723816]"
"['5/15/14', '5/14/14']","[-0.0675797164440155, 0.37803715467453003, 0.32301396131515503, 0.24705038964748383, -0.09434447437524796]"
"['5/16/14', '5/15/14']","[-0.10835250467061996, 0.42748141288757324, 0.3183169364929199, 0.17275379598140717, -0.06595157831907272]"
"['5/17/14', '5/16/14']","[-0.05837542563676834, 0.297407329082489, 0.10844488441944122, -0.09239381551742554, -0.10492710769176483]"
"['5/18/14', '5/17/14']","[-0.029811354354023933, 0.3630504012107849, 0.2862571179866791, 0.12248384952545166, -0.05350414663553238]"
"['5/20/14', '5/18/14']","[-0.21443651616573334, 0.48558247089385986, 0.1823439747095108, -0.06368781626224518, -0.07684553414583206]"
"['5/21/14', '5/20/14']","[-0.19168797135353088, 0.4569668769836426, 0.2697156071662903, 0.14224496483802795, -0.07856857776641846]"
"['5/22/14', '5/21/14']","[-0.18953698873519897, 0.504607081413269, 0.35923728346824646, 0.2136884480714798, -0.07571985572576523]"
"['5/23/14', '5/22/14']","[-0.1402921974658966, 0.44810569286346436, 0.3928392231464386, 0.3441762626171112, -0.06059309095144272]"
"['5/24/14', '5/23/14']","[-0.2402147650718689, 0.40307295322418213, 0.1729436218738556, -0.0017944877035915852, -0.10318639874458313]"
"['5/25/14', '5/24/14']","[-0.31795430183410645, 0.47256433963775635, 0.14737023413181305, -0.10288547724485397, -0.09482812881469727]"
"['5/26/14', '5/25/14']","[-0.14269521832466125, 0.31554481387138367, 0.17183595895767212, 0.09429263323545456, -0.12558963894844055]"
"['5/27/14', '5/26/14']","[-0.15159910917282104, 0.2871398329734802, 0.182926744222641, 0.1391734629869461, -0.11231356114149094]"
"['5/28/14', '5/27/14']","[-0.1203850582242012, 0.2567635178565979, 0.1197827011346817, 0.11460769921541214, -0.14848259091377258]"
"['5/29/14', '5/28/14']","[-0.1281263381242752, 0.2608429491519928, 0.11947984993457794, 0.17674316465854645, -0.15838298201560974]"
"['5/30/14', '5/29/14']","[-0.22389325499534607, 0.5081429481506348, 0.30987992882728577, 0.26722028851509094, -0.1285211741924286]"
"['5/31/14', '5/30/14']","[-0.26096004247665405, 0.458753764629364, 0.2018759846687317, 0.06801838427782059, -0.10300526767969131]"
"['6/1/14', '5/31/14']","[-0.24394559860229492, 0.5423867106437683, 0.32548680901527405, 0.11330751329660416, -0.07895200699567795]"
"['6/3/14', '6/1/14']","[-0.3044363558292389, 0.4890619218349457, 0.1797935962677002, -0.11897410452365875, -0.044874951243400574]"
"['6/4/14', '6/3/14']","[-0.15323004126548767, 0.46050360798835754, 0.38367244601249695, 0.34889495372772217, -0.02277763932943344]"
"['6/5/14', '6/4/14']","[-0.13075093924999237, 0.5189573168754578, 0.44380924105644226, 0.3705854117870331, -0.05966842919588089]"
"['6/6/14', '6/5/14']","[-0.009332908317446709, 0.20010259747505188, 0.22070683538913727, 0.1709655523300171, 0.10895413905382156]"
"['6/7/14', '6/6/14']","[0.03324059396982193, 0.15182970464229584, 0.183148592710495, 0.10146188735961914, 0.1013503298163414]"
"['6/8/14', '6/7/14']","[-0.03081485442817211, 0.2106066197156906, 0.1557871401309967, 0.00019649742171168327, 0.0890306904911995]"
"['6/9/14', '6/8/14']","[-0.016911206766963005, 0.1180340051651001, 0.07091138511896133, 0.08018597960472107, 0.016157839447259903]"
"['6/10/14', '6/9/14']","[0.08974453806877136, 0.06777900457382202, 0.16447395086288452, 0.15966084599494934, 0.17141252756118774]"
"['6/11/14', '6/10/14']","[0.029857365414500237, 0.14382028579711914, 0.14581555128097534, 0.13112840056419373, 0.0013397559523582458]"
"['6/12/14', '6/11/14']","[-0.004268014803528786, 0.2985195517539978, 0.31485715508461, 0.26840940117836, 0.04221739619970322]"
"['6/13/14', '6/12/14']","[-0.020741982385516167, 0.34837812185287476, 0.33381080627441406, 0.2398754209280014, -0.029210887849330902]"
"['6/14/14', '6/13/14']","[-0.1401342749595642, 0.4402497708797455, 0.2487540990114212, -0.003486462403088808, -0.02131395787000656]"
"['6/15/14', '6/14/14']","[-0.12937110662460327, 0.45580917596817017, 0.2882637679576874, 0.0519987978041172, -0.018590711057186127]"
"['6/16/14', '6/15/14']","[-0.29854950308799744, 0.6290596723556519, 0.3320363759994507, 0.04140152782201767, -0.08022832870483398]"
"['6/17/14', '6/16/14']","[-0.2829950153827667, 0.647342324256897, 0.37738093733787537, 0.1014653816819191, -0.07654296606779099]"
"['6/18/14', '6/17/14']","[-0.22557666897773743, 0.5330126285552979, 0.34081757068634033, 0.253839373588562, -0.09614706039428711]"
"['6/20/14', '6/18/14']","[-0.010763214901089668, 0.2783665657043457, 0.23236599564552307, 0.18821273744106293, -0.11554776877164841]"
"['6/21/14', '6/20/14']","[0.10143646597862244, 0.10561421513557434, 0.1964663863182068, 0.3337535560131073, -0.17243021726608276]"
"['6/22/14', '6/21/14']","[-0.13733656704425812, 0.3630199134349823, 0.1676454395055771, 0.030024193227291107, -0.15142607688903809]"
"['6/23/14', '6/22/14']","[-0.18637213110923767, 0.45618388056755066, 0.34100043773651123, 0.3602514863014221, -0.1252111792564392]"
"['6/24/14', '6/23/14']","[-0.22985893487930298, 0.46700796484947205, 0.2671513557434082, 0.05621476471424103, -0.050335127860307693]"
"['6/25/14', '6/24/14']","[-0.39502376317977905, 0.5455279350280762, 0.16599653661251068, -0.1416938602924347, -0.09737234562635422]"
"['6/27/14', '6/25/14']","[-0.13661539554595947, 0.43231743574142456, 0.35723334550857544, 0.2742875814437866, -0.07999878376722336]"
"['6/28/14', '6/27/14']","[-0.21049165725708008, 0.44584473967552185, 0.270727276802063, 0.24756497144699097, -0.11680915206670761]"
"['6/29/14', '6/28/14']","[-0.23346403241157532, 0.5812793374061584, 0.36007973551750183, 0.13052977621555328, -0.07815820723772049]"
"['6/30/14', '6/29/14']","[-0.2494814395904541, 0.5335082411766052, 0.2726362645626068, -0.00785786658525467, -0.04127637296915054]"
"['7/1/14', '6/30/14']","[-0.2209169864654541, 0.5356133580207825, 0.35119616985321045, 0.180120050907135, -0.07320750504732132]"
"['7/2/14', '7/1/14']","[-0.20060107111930847, 0.5458431243896484, 0.39301565289497375, 0.364990770816803, -0.0860723927617073]"
"['7/3/14', '7/2/14']","[-0.1644291877746582, 0.46417930722236633, 0.32808369398117065, 0.27629509568214417, -0.09392525255680084]"
"['7/5/14', '7/3/14']","[-0.041884876787662506, 0.21689949929714203, 0.13156217336654663, 0.01684640347957611, -0.03551187366247177]"
"['7/6/14', '7/5/14']","[0.1279715597629547, 0.03400443494319916, 0.16401131451129913, 0.17959336936473846, 0.05065625160932541]"
"['7/7/14', '7/6/14']","[-0.19033227860927582, 0.33186110854148865, 0.10236410796642303, -0.1655261069536209, 0.009870067238807678]"
"['7/9/14', '7/7/14']","[-0.13128897547721863, 0.27081063389778137, 0.16867755353450775, 0.036384228616952896, -0.010290499776601791]"
"['7/10/14', '7/9/14']","[-0.0473921075463295, 0.28705158829689026, 0.3027585744857788, 0.29429224133491516, 0.0444105789065361]"
"['7/11/14', '7/10/14']","[-0.16091221570968628, 0.331882119178772, 0.14432859420776367, 0.024364911019802094, -0.1269957423210144]"
"['7/12/14', '7/11/14']","[-0.07655798643827438, 0.23385858535766602, 0.08713580667972565, 0.08880279213190079, -0.18718722462654114]"
"['7/13/14', '7/12/14']","[0.018048623576760292, 0.23927973210811615, 0.2641635835170746, 0.3378506898880005, -0.1076519712805748]"
"['7/18/14', '7/13/14']","[-0.08783804625272751, 0.2722953259944916, 0.13423243165016174, 0.02844853326678276, -0.044482532888650894]"
"['7/19/14', '7/18/14']","[-0.15442711114883423, 0.36657583713531494, 0.17210349440574646, -0.08176172524690628, 0.04006148874759674]"
"['7/20/14', '7/19/14']","[-0.12227686494588852, 0.34654486179351807, 0.1908567100763321, -0.028344780206680298, 0.0093093141913414]"
"['7/21/14', '7/20/14']","[-0.00980382226407528, 0.26998624205589294, 0.2539677619934082, 0.25642329454421997, -0.13059863448143005]"
"['7/22/14', '7/21/14']","[-0.19215577840805054, 0.36785873770713806, 0.08195898681879044, -0.13517366349697113, -0.12048716098070145]"
"['7/23/14', '7/22/14']","[-0.132929265499115, 0.3972807228565216, 0.24473600089550018, 0.15062877535820007, -0.08880923688411713]"
"['7/24/14', '7/23/14']","[0.02985883690416813, 0.19930888712406158, 0.22037886083126068, 0.319368839263916, -0.11450573056936264]"
"['7/25/14', '7/24/14']","[-0.08490317314863205, 0.2543019950389862, 0.09892282634973526, 0.03501329571008682, -0.12643516063690186]"
"['7/26/14', '7/25/14']","[-0.11826800554990768, 0.40605756640434265, 0.2806735634803772, 0.20387202501296997, -0.06740490347146988]"
"['7/27/14', '7/26/14']","[-0.22495868802070618, 0.48330748081207275, 0.22490811347961426, 0.01228383183479309, -0.08257922530174255]"
"['7/29/14', '7/27/14']","[-0.03304643929004669, 0.20187340676784515, 0.18039830029010773, 0.17242611944675446, -0.017886467278003693]"
"['7/30/14', '7/29/14']","[0.10918346047401428, 0.040850065648555756, 0.15541191399097443, 0.14410799741744995, 0.08029482513666153]"
"['7/31/14', '7/30/14']","[0.04970528185367584, 0.06798124313354492, 0.057912677526474, -0.010488949716091156, -0.0002301819622516632]"
"['8/1/14', '7/31/14']","[-0.1688854843378067, 0.43616923689842224, 0.2337489128112793, 0.050409190356731415, -0.06894180923700333]"
"['8/2/14', '8/1/14']","[-0.29856741428375244, 0.6258717179298401, 0.3091862201690674, 0.0029760817997157574, -0.08801625669002533]"
"['8/3/14', '8/2/14']","[-0.012527680024504662, 0.2978902757167816, 0.33874455094337463, 0.36732250452041626, -0.09014870971441269]"
"['8/4/14', '8/3/14']","[-0.16470280289649963, 0.3738900125026703, 0.25581642985343933, 0.27351316809654236, -0.13302215933799744]"
"['8/5/14', '8/4/14']","[-0.1049097403883934, 0.4212692677974701, 0.26686814427375793, 0.08511921018362045, -0.06758960336446762]"
"['8/6/14', '8/5/14']","[-0.23619508743286133, 0.4824077785015106, 0.11816461384296417, -0.23778831958770752, -0.07773619145154953]"
"['8/7/14', '8/6/14']","[-0.14331942796707153, 0.3397374451160431, 0.09953592717647552, -0.13022290170192719, -0.0952361673116684]"
"['8/8/14', '8/7/14']","[-0.04187839478254318, 0.34195226430892944, 0.32465577125549316, 0.3563249707221985, -0.08097074180841446]"
"['8/9/14', '8/8/14']","[-0.16040654480457306, 0.43263742327690125, 0.30603229999542236, 0.23502197861671448, -0.05848652869462967]"
"['8/10/14', '8/9/14']","[-0.19129584729671478, 0.4186594486236572, 0.16810503602027893, -0.022464625537395477, -0.11731524765491486]"
"['8/11/14', '8/10/14']","[0.009118089452385902, 0.2072783261537552, 0.1988995522260666, 0.21215151250362396, -0.1286984384059906]"
"['8/13/14', '8/11/14']","[0.04237585514783859, 0.14990442991256714, 0.17588940262794495, 0.25466272234916687, -0.08386722952127457]"
"['8/15/14', '8/13/14']","[-0.08917044848203659, 0.2956242561340332, 0.24678872525691986, 0.3119819462299347, -0.11714263260364532]"
"['8/16/14', '8/15/14']","[-0.1862218827009201, 0.3257448375225067, 0.2493230253458023, 0.2098623663187027, -0.08008948713541031]"
"['8/17/14', '8/16/14']","[-0.09802994877099991, 0.38373154401779175, 0.3372935950756073, 0.3584044873714447, -0.08013150840997696]"
"['8/18/14', '8/17/14']","[-0.2780151963233948, 0.41457435488700867, 0.14041604101657867, -0.06668565422296524, -0.11808741092681885]"
"['8/19/14', '8/18/14']","[-0.27825337648391724, 0.38453468680381775, 0.10491839051246643, -0.09997984021902084, -0.128373920917511]"
"['8/20/14', '8/19/14']","[-0.23951730132102966, 0.3123403489589691, 0.10934849828481674, 0.0034563387744128704, -0.10980044305324554]"
"['8/22/14', '8/20/14']","[-0.038260385394096375, 0.13035471737384796, 0.06550827622413635, -0.01310061663389206, -0.041736721992492676]"
"['8/23/14', '8/22/14']","[-0.0070439111441373825, 0.08041302859783173, 0.03611253947019577, 0.08523120731115341, -0.032397568225860596]"
"['8/24/14', '8/23/14']","[-0.27367299795150757, 0.43077704310417175, 0.08788136392831802, -0.25330930948257446, -0.03375270590186119]"
"['8/25/14', '8/24/14']","[-0.22468450665473938, 0.5833991765975952, 0.40455853939056396, 0.2137240767478943, -0.0705498531460762]"
"['8/26/14', '8/25/14']","[-0.09701152890920639, 0.4742027521133423, 0.44158288836479187, 0.38032856583595276, -0.08383991569280624]"
"['8/27/14', '8/26/14']","[-0.1456812620162964, 0.5140966176986694, 0.37395280599594116, 0.22134944796562195, -0.04030976444482803]"
"['8/28/14', '8/27/14']","[-0.2971991002559662, 0.5559841990470886, 0.245908722281456, -0.030667416751384735, -0.10352946072816849]"
"['8/29/14', '8/28/14']","[-0.07374369353055954, 0.3693145513534546, 0.3709198236465454, 0.36565226316452026, -0.09579572826623917]"
"['8/30/14', '8/29/14']","[-0.33496779203414917, 0.517587423324585, 0.17496557533740997, -0.0911778062582016, -0.08852113783359528]"
"['8/31/14', '8/30/14']","[-0.23356884717941284, 0.5353493690490723, 0.288651704788208, 0.09115247428417206, -0.0800192728638649]"
"['9/1/14', '8/31/14']","[-0.051947541534900665, 0.29025354981422424, 0.2824866473674774, 0.29138144850730896, -0.10780704766511917]"
"['9/2/14', '9/1/14']","[-0.13745617866516113, 0.39915844798088074, 0.2397497445344925, 0.11579110473394394, -0.13026508688926697]"
"['9/3/14', '9/2/14']","[-0.18510207533836365, 0.3888247013092041, 0.18046200275421143, 0.05095474421977997, -0.10850244015455246]"
"['9/4/14', '9/3/14']","[-0.03852050006389618, 0.23943622410297394, 0.16258756816387177, 0.14368413388729095, -0.16296717524528503]"
"['9/5/14', '9/4/14']","[-0.07696212083101273, 0.2994515001773834, 0.26387670636177063, 0.2530738115310669, -0.1226331889629364]"
"['9/6/14', '9/5/14']","[-0.14787408709526062, 0.436382532119751, 0.29537156224250793, 0.18712928891181946, -0.11579688638448715]"
"['9/7/14', '9/6/14']","[-0.10108349472284317, 0.28402283787727356, 0.1709953099489212, 0.11661011725664139, -0.14228686690330505]"
"['9/8/14', '9/7/14']","[0.05246937274932861, 0.1043778657913208, 0.0034189000725746155, -0.03620968014001846, -0.1653519570827484]"
"['9/9/14', '9/8/14']","[0.07498837262392044, 0.07668054848909378, 0.039176225662231445, 0.06818706542253494, -0.17345020174980164]"
"['9/10/14', '9/9/14']","[0.07948321104049683, 0.12276129424571991, 0.08465604484081268, 0.14753954112529755, -0.11830395460128784]"
"['9/12/14', '9/10/14']","[0.05957304686307907, 0.08338819444179535, 0.14118196070194244, 0.2649388611316681, -0.1525028944015503]"
"['9/13/14', '9/12/14']","[0.10081101953983307, 0.06598882377147675, 0.1510097086429596, 0.3052717447280884, -0.16960284113883972]"
"['9/14/14', '9/13/14']","[0.06294608116149902, -0.03218226507306099, -0.057773515582084656, 0.21530745923519135, -0.2790873050689697]"
"['9/15/14', '9/14/14']","[0.07505407184362411, 0.0038436679169535637, 0.11626086384057999, 0.28109878301620483, -0.12613579630851746]"
"['9/16/14', '9/15/14']","[-0.28552576899528503, 0.11404101550579071, -0.011831242591142654, 0.05188826471567154, -0.13614672422409058]"
"['9/17/14', '9/16/14']","[-0.155361145734787, 0.04667498916387558, 0.06123875826597214, 0.25556185841560364, -0.11602012068033218]"
"['9/19/14', '9/17/14']","[-0.023975728079676628, 0.0607864186167717, 0.01606013998389244, 0.11732695251703262, -0.16320618987083435]"
"['9/20/14', '9/19/14']","[-0.030332127586007118, 0.2448325902223587, 0.2561813294887543, 0.30033445358276367, -0.08021978288888931]"
"['9/21/14', '9/20/14']","[0.1506042629480362, -0.033498723059892654, 0.07060540467500687, 0.23625995218753815, -0.17921790480613708]"
"['9/22/14', '9/21/14']","[0.16183018684387207, -0.05417005345225334, 0.03599526360630989, 0.22122621536254883, -0.22306933999061584]"
"['9/23/14', '9/22/14']","[0.16652679443359375, -0.06285306811332703, 0.05494023486971855, 0.28018879890441895, -0.19773101806640625]"
"['9/24/14', '9/23/14']","[0.18236802518367767, -0.07150915265083313, 0.05189518630504608, 0.2734660804271698, -0.21744954586029053]"
"['9/25/14', '9/24/14']","[0.11498889327049255, -0.01806284859776497, 0.016524791717529297, 0.16384389996528625, -0.21670523285865784]"
"['9/26/14', '9/25/14']","[0.0508904829621315, 0.03835322707891464, -0.025065675377845764, 0.11454270780086517, -0.2295103371143341]"
"['9/27/14', '9/26/14']","[0.06397695094347, 0.0824129581451416, 0.05924634635448456, 0.08434534072875977, -0.1414555013179779]"
"['9/28/14', '9/27/14']","[0.003636123612523079, 0.08658726513385773, -0.0034849001094698906, 0.003981954883784056, -0.18852299451828003]"
"['10/2/14', '9/28/14']","[0.1719554364681244, -0.03702862188220024, 0.038095224648714066, 0.15879321098327637, -0.16851022839546204]"
"['10/3/14', '10/2/14']","[0.09809103608131409, 0.001722961664199829, -0.013948813080787659, 0.09684594720602036, -0.21077707409858704]"
"['10/5/14', '10/3/14']","[0.1514483541250229, -0.02962883561849594, -0.08259008079767227, 0.032061658799648285, -0.20866167545318604]"
"['10/10/14', '10/5/14']","[0.2866028845310211, -0.04345379397273064, 0.03137010708451271, -0.009993024170398712, -0.08170410245656967]"
"['10/11/14', '10/10/14']","[0.19528821110725403, -0.030935723334550858, -0.05681711435317993, 0.014772571623325348, -0.178041011095047]"
"['10/14/14', '10/11/14']","[0.22574229538440704, -0.03297403082251549, -0.05905907601118088, -0.06378426402807236, -0.12926343083381653]"
"['10/15/14', '10/14/14']","[-0.11399362236261368, 0.4413100779056549, 0.2765001058578491, 0.2330218106508255, -0.10756176710128784]"
"['3/4/15', '3/3/15']","[-0.022250430658459663, 0.2582394480705261, 0.10344908386468887, -0.09227170795202255, -0.03261281177401543]"
"['3/5/15', '3/4/15']","[0.05142761021852493, 0.33628687262535095, 0.31781724095344543, 0.19872252643108368, 0.005727492272853851]"
"['3/6/15', '3/5/15']","[0.12947335839271545, 0.24939987063407898, 0.254094660282135, 0.11124855279922485, 0.016699187457561493]"
"['3/7/15', '3/6/15']","[0.14931684732437134, 0.1457434594631195, 0.11729240417480469, 0.010855801403522491, -0.01316535472869873]"
"['3/8/15', '3/7/15']","[0.003666577860713005, 0.34670448303222656, 0.3341553807258606, 0.27853885293006897, -0.03383941203355789]"
"['3/9/15', '3/8/15']","[0.06446380168199539, 0.30748164653778076, 0.2543191611766815, 0.08713116496801376, 0.012421943247318268]"
"['3/10/15', '3/9/15']","[0.0726562887430191, 0.2807313799858093, 0.27994537353515625, 0.199703648686409, -0.022251762449741364]"
"['3/11/15', '3/10/15']","[0.10694655030965805, 0.27545690536499023, 0.275117427110672, 0.14913852512836456, 0.02660685032606125]"
"['3/12/15', '3/11/15']","[0.07299404591321945, 0.22296574711799622, 0.21302857995033264, 0.18574395775794983, -0.026802711188793182]"
"['3/13/15', '3/12/15']","[-0.06620073318481445, 0.4241946339607239, 0.22018983960151672, -0.0695292204618454, 0.027391992509365082]"
"['3/14/15', '3/13/15']","[0.0018972661346197128, 0.37966981530189514, 0.3433001637458801, 0.24264118075370789, -0.004518158733844757]"
"['3/15/15', '3/14/15']","[0.03958556056022644, 0.3365682065486908, 0.2763962149620056, 0.11557304114103317, 0.012790404260158539]"
"['3/16/15', '3/15/15']","[-0.007194509729743004, 0.39884841442108154, 0.3493565022945404, 0.23131608963012695, 0.011504359543323517]"
"['3/17/15', '3/16/15']","[0.011579664424061775, 0.37793785333633423, 0.3359811305999756, 0.21582110226154327, 0.011514969170093536]"
"['3/18/15', '3/17/15']","[0.03771814703941345, 0.3375392258167267, 0.3055550158023834, 0.2073257565498352, -0.02001059800386429]"
"['3/19/15', '3/18/15']","[0.03925888240337372, 0.3477521240711212, 0.32006537914276123, 0.19900637865066528, 0.00668693333864212]"
"['3/20/15', '3/19/15']","[0.19309520721435547, 0.09338222444057465, 0.10181006789207458, 0.06117788702249527, -0.05115726590156555]"
"['3/21/15', '3/20/15']","[-0.048003070056438446, 0.40955284237861633, 0.2733621299266815, 0.1172211617231369, -0.0027578920125961304]"
"['3/22/15', '3/21/15']","[0.05374431610107422, 0.30798304080963135, 0.3046087920665741, 0.20043279230594635, 0.013868458569049835]"
