date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2015-04-22,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,0.103583633871,0.335314343549,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,0.559981641174,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05,2.38379022646e-05
2015-04-23,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,0.0142069995314,0.239182022602,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,0.438694562548,0.204581025107,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,0.101874351251,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05,3.24675324675e-05
2015-04-24,2.09205020921e-05,0.0141750967811,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,0.44386765386,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,0.0999592158178,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,0.261511529591,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,0.179545081356,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05,2.09205020921e-05
2015-04-25,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,0.118055569939,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,0.457315813227,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,0.0894756013141,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,0.334373354503,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05,1.69491525424e-05
2015-04-26,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,0.289870870989,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,0.112965254708,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,0.0471438518616,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,0.54927868481,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05,1.61160354553e-05
2015-04-27,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,0.640398982178,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,0.358990330799,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05,1.27226463104e-05
2015-04-28,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,0.939049666354,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,0.0350596329694,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,0.0256729064231,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06,4.63392029657e-06
2015-04-29,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,0.9998224316,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06,3.62384489944e-06
2015-04-30,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,0.975173056384,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,0.0238601762449,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05,2.01409869084e-05
2015-05-01,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,0.284341058286,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,0.714443751841,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05,2.53164556962e-05
2015-05-02,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,0.464961662796,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,0.242851777911,3.51493848858e-05,0.229287969224,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,0.0612817183645,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05,3.51493848858e-05
2015-05-03,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,0.641045946917,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,0.357449350888,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05,3.13479623825e-05
2015-05-04,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,0.473985718681,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,0.372018284994,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,0.0964518866994,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,0.0553945769149,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05,4.67289719626e-05
2015-05-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,0.893404423351,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,0.0306506348046,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,0.0745250022671,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05,3.02114803625e-05
2015-05-06,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,0.3103594555,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,0.232492913875,5.24934383202e-05,0.100856985023,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,0.133497923093,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,0.220430517784,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05,5.24934383202e-05
2015-05-07,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,0.446492709143,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,0.515024285571,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,0.037252638794,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05,2.61780104712e-05
2015-05-08,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,0.548593249817,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,0.381820786593,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,0.0682564020631,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05,2.828854314e-05
2015-05-09,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,0.435050460787,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,0.563274146543,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05,3.49040139616e-05
2015-05-10,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,0.206284965517,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,0.644072126768,2.6455026455e-05,0.0226399753249,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,0.125786001174,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05,2.6455026455e-05
2015-05-11,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,0.653460703827,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,0.0776716432091,1.96463654224e-05,1.96463654224e-05,0.253744770626,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,0.0142191495286,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05,1.96463654224e-05
2015-05-12,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,0.640776958011,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,0.257785521473,2.54452926209e-05,2.54452926209e-05,0.0736200741189,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,0.0266469629372,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05,2.54452926209e-05
2015-05-13,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,0.582003577962,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,0.154919175779,0.0722402266277,2.87356321839e-05,0.18951518055,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05,2.87356321839e-05
2015-05-14,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,0.287081005059,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,0.0856169619107,0.129559876804,7.7519379845e-05,0.18760851596,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,0.21931525752,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,0.0874075300328,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05,7.7519379845e-05
2015-05-15,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,0.566090128923,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,0.431804607919,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05,4.38596491228e-05
2015-05-16,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,0.840902511721,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,0.137489998731,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,0.0200614369162,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05,3.28947368421e-05
2015-05-17,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,0.572304332063,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,0.0259064847435,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,0.400160067075,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05,3.46620450607e-05
2015-05-19,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,0.835234098785,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,0.0896426437665,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,0.054035196112,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,3.05810397554e-05,0.0196813335079,3.05810397554e-05
2015-05-20,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,0.724685877523,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,0.0190915634175,0.0292106035221,3.10559006211e-05,0.0874304144094,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,0.0771018843924,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,0.0147628747658,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,3.10559006211e-05,0.0463813782431,3.10559006211e-05
