articles,tweets,date_final,date_start,label,stats
"[4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 0.374347924736, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 0.623403831704, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05, 4.68384074942e-05]","[2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 0.31402817767200003, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 0.653916950955, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 0.0200910435964, 0.010844606365700001, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05, 2.43309002433e-05]",7/29/16,7/28/16,0,"[0, 58, 43, 11, 0, 1, 0, 10, 38, 63, 12, 0, 1, 1, 7, 2, 6, -1, -4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"[0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550735, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.994494382022, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562, 0.000112359550562]","[2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 0.105956534834, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 0.7424751802230001, 2.63852242744e-05, 2.63852242744e-05, 0.061050898683, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 0.0893036659437, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05, 2.63852242744e-05]",7/30/16,7/29/16,0,"[0, 58, 44, 7, 1, 1, 0, 7, 58, 45, 7, 2, 3, 0, 9, 5, 6, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 0.998788627936, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05]","[1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 0.222271147682, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 0.5128575407989999, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 0.22783766037099998, 1.70502983802e-05, 1.70502983802e-05, 0.0163021850029, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 1.70502983802e-05, 0.0199642027177, 1.70502983802e-05]",7/31/16,7/30/16,1,"[0, 58, 45, 5, 0, 1, 0, 11, 59, 45, 10, 0, 1, 0, 13, 1, 9, -1, -8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 0.998320102274, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 5.82761042817e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05, 3.37837837838e-05]","[3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 0.598019943637, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 0.1084900606153, 3.240448871515e-05, 3.240448871515e-05, 0.030739434927787, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 0.05189201254322815, 0.033473433475936995, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 0.025071923473887, 3.240448871515e-05, 3.240448871515e-05, 0.150919798312487, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05, 3.240448871515e-05]",8/2/16,7/31/16,1,"[1, 59, 45, 8, 0, 1, 0, 11, 59, 46, 6, 0, 1, 0, 11, 6, 2, -1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 0.401794852898, 4.77326968974e-05, 4.77326968974e-05, 0.595913977651, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05]","[2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 0.9987054161159999, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05, 2.64200792602e-05]",8/3/16,8/2/16,1,"[1, 62, 45, 3, 0, 0, 0, 11, 60, 45, 9, 0, 4, 0, 9, 1, 5, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 0.97477655039, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 0.0211383432268, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05, 8.51063829787e-05]","[3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 0.8096256130230001, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 0.10558108949799999, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 0.08337549959030001, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05, 3.01659125189e-05]",8/4/16,8/3/16,0,"[1, 62, 46, 7, 0, 1, 0, 6, 61, 45, 4, 0, 0, 1, 7, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 0.799861646997, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 0.19812154628, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05, 4.20168067227e-05]","[3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 0.007336409889090001, 0.471895893736, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 0.09155698465980001, 3.50877192983e-05, 3.50877192983e-05, 0.159421389, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 0.268210375347, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05, 3.50877192983e-05]",8/5/16,8/4/16,1,"[0, 63, 46, 11, 0, 1, 0, 7, 61, 46, 9, 0, 3, 0, 10, 5, 3, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 0.208318352659, 3.83141762452e-05, 3.83141762452e-05, 0.76499900767, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 0.024881873387, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05]","[4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 0.39536910458400004, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 0.09624751390969999, 4.77326968974e-05, 4.77326968974e-05, 0.263478850291, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 0.242708827158, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05, 4.77326968974e-05]",8/6/16,8/5/16,0,"[1, 62, 46, 16, 4, 2, 0, 7, 52, 57, 10, 1, 1, 1, 4, 7, 5, -1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"[4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 0.130414438392, 4.22832980973e-05, 4.22832980973e-05, 0.867555963299, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05, 4.22832980973e-05]","[2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 0.535406828058, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 0.0144248235096, 2.6525198938999996e-05, 2.6525198938999996e-05, 0.039067732690199995, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 0.40988045659100003, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05, 2.6525198938999996e-05]",8/7/16,8/6/16,1,"[0, 62, 47, 6, 0, 0, 0, 7, 53, 57, 10, 1, 2, 0, 10, 2, 4, -1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]","[7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 0.453464440519, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 0.0663916796509, 7.2463768116e-05, 7.2463768116e-05, 0.05217183989659999, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 0.42463870659999997, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05, 7.2463768116e-05]",8/8/16,8/7/16,0,"[1, 63, 47, 12, 0, 5, 0, 12, 53, 58, 4, 0, 1, 0, 2, 10, 2, -1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
