dates,lda
7/10/15,"[4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 0.7559419803665, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 0.019727022353591948, 0.02578546412144195, 4.0376996689550006e-05, 0.0932249717793976, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 0.10350359652829196, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05, 4.0376996689550006e-05]"
7/11/15,"[2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 0.833093122929, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 0.153099103914, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 0.012562740044799998, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05, 2.64900662252e-05]"
7/12/15,"[2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 0.6929823406129999, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 0.030761724944, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 0.27495218964400003, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05, 2.77392510402e-05]"
7/17/15,"[5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 0.35611171954671267, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 0.00410326731307116, 0.12349017094280423, 5.327377394792e-05, 0.018908364855975336, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 0.07444310325092834, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 0.4205993280369567, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05, 5.327377394792e-05]"
7/18/15,"[3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 0.42184944024899995, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 0.47449511132399996, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 0.102070288225, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05, 3.37268128162e-05]"
7/19/15,"[3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 0.5517586454010001, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 0.372612112292, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 0.07412041405730001, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05, 3.21027287319e-05]"
7/21/15,"[4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 0.41020941686, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 0.329799693732, 4.370743844945e-05, 0.04551818549777174, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 0.14334209454752175, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 0.06916377463252174, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05, 4.370743844945e-05]"
7/22/15,"[2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 0.0255357450012, 0.36838723738300005, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 0.605011257979, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05]"
7/23/15,"[2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 0.313747689949, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 0.603697164464, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 0.081378674999, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05, 2.50312891114e-05]"
7/24/15,"[2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 0.9986556927299999, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05, 2.74348422497e-05]"
7/25/15,"[3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 0.9511670008249999, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 0.0470386066511, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05, 3.73831775701e-05]"
7/26/15,"[3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 0.9197370201080001, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 0.0787020042822, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05, 3.25203252033e-05]"
7/27/15,"[1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 0.706999156786, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 0.217571559809, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 0.006622305567739999, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 0.0678897295812, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05, 1.99401794616e-05]"
7/28/15,"[2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 0.0398676069917, 0.8769715692100001, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 0.08209506416130001, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05, 2.26757369615e-05]"
7/29/15,"[2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 0.651837770354, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 0.246497001883, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 0.100481348669, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05, 2.51889168766e-05]"
7/30/15,"[2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 0.0032167691162199997, 0.556520893731, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 0.33959065546899997, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 0.0996877244651, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05, 2.13903743316e-05]"
7/31/15,"[1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 0.37540322980400004, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 0.0138019202902, 0.182647372661, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 0.388188645195, 1.2084592144999998e-05, 1.2084592144999998e-05, 0.039415025403100004, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05, 1.2084592144999998e-05]"
8/1/15,"[2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 0.800162516311, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 0.198872659568, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05, 2.01005025126e-05]"
8/2/15,"[2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 0.504606184286, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 0.36510580756899996, 2.98953662182e-05, 0.0172567791885, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 0.11165604210999999, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05, 2.98953662182e-05]"
8/3/15,"[4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 0.8777506782089999, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 0.034479926894099996, 0.08577364118110001, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05, 4.24628450106e-05]"
8/4/15,"[3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 0.0426486934343, 0.853371445905, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 0.102405321297, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05, 3.35008375209e-05]"
8/5/15,"[2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 0.0772015598592, 0.7738401157520001, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 0.009124363169200001, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 0.138628194509, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05, 2.62123197903e-05]"
